transaction_id,rule_status,rule_exception_type,ml_exception_prediction,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,ml_status,ml_agrees_with_rule_status,ml_agrees_with_rule_exception_type,hybrid_decision
TXN00948,MATCHED,MATCHED,0,0.02,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00949,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00950,EXCEPTION,REFUND,1,1.0,REFUND,0.865,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00951,MATCHED,MATCHED,0,0.0,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00952,MATCHED,MATCHED,0,0.01,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00953,MATCHED,MATCHED,0,0.02,NONE,0.965,MATCHED,True,False,RULE_MATCHED
TXN00954,MATCHED,MATCHED,0,0.0,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00955,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00956,MATCHED,MATCHED,0,0.0,NONE,0.975,MATCHED,True,False,RULE_MATCHED
TXN00957,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00958,MATCHED,MATCHED,0,0.02,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00959,MATCHED,MATCHED,0,0.015,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00960,EXCEPTION,FAILED_PAYMENT,1,0.97,FAILED_PAYMENT,0.825,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00961,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00962,MATCHED,MATCHED,0,0.025,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00963,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00964,MATCHED,MATCHED,0,0.03,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00965,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00966,EXCEPTION,MISSING_SETTLEMENT,1,1.0,MISSING_SETTLEMENT,1.0,EXCEPTION,True,True,RULE_CONFIRMED_BY_ML
TXN00967,MATCHED,MATCHED,0,0.01,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00968,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00969,MATCHED,MATCHED,0,0.02,NONE,0.935,MATCHED,True,False,RULE_MATCHED
TXN00970,EXCEPTION,INCORRECT_FEE,1,0.995,INCORRECT_FEE,0.76,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00971,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00972,MATCHED,MATCHED,0,0.005,NONE,0.97,MATCHED,True,False,RULE_MATCHED
TXN00973,MATCHED,MATCHED,0,0.015,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00974,MATCHED,MATCHED,0,0.005,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00975,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00976,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00977,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00978,MATCHED,MATCHED,0,0.035,NONE,0.88,MATCHED,True,False,RULE_MATCHED
TXN00979,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00980,MATCHED,MATCHED,0,0.018615384615384617,NONE,0.9801807228915663,MATCHED,True,False,RULE_MATCHED
TXN00981,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00982,EXCEPTION,DATE_MISMATCH,1,0.61,DATE_MISMATCH,0.65,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00983,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00984,MATCHED,MATCHED,0,0.02,NONE,0.99,MATCHED,True,False,RULE_MATCHED
TXN00985,MATCHED,MATCHED,0,0.005,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00986,MATCHED,MATCHED,0,0.04177777777777778,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00987,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00988,MATCHED,MATCHED,0,0.07033333333333333,NONE,0.9350824752830286,MATCHED,True,False,RULE_MATCHED
TXN00989,MATCHED,MATCHED,0,0.015,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00990,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00991,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00992,EXCEPTION,WRONG_TRANSACTION_REFERENCE,1,0.685,WRONG_TRANSACTION_REFERENCE,0.655,EXCEPTION,True,True,RULE_EXCEPTION_ML_SUPPORT
TXN00993,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN00994,MATCHED,MATCHED,0,0.0,NONE,1.0,MATCHED,True,False,RULE_MATCHED
TXN00995,MATCHED,MATCHED,0,0.03,NONE,0.945,MATCHED,True,False,RULE_MATCHED
TXN00996,MATCHED,MATCHED,0,0.024,NONE,0.9650617283950618,MATCHED,True,False,RULE_MATCHED
TXN00997,MATCHED,MATCHED,0,0.0,NONE,0.985,MATCHED,True,False,RULE_MATCHED
TXN00998,MATCHED,MATCHED,0,0.165,NONE,0.98,MATCHED,True,False,RULE_MATCHED
TXN00999,MATCHED,MATCHED,0,0.005,NONE,0.995,MATCHED,True,False,RULE_MATCHED
TXN01000,MATCHED,MATCHED,0,0.0,NONE,0.995,MATCHED,True,False,RULE_MATCHED
